Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
2019,IL,Energy-Only Providers,1226977.00,1890172.00,1834492.00,29710.00,NA,4981351.00
2019,MA,Energy-Only Providers,936238.00,1850457.00,359930.00,17969.00,NA,3164594.00
2019,MD,Energy-Only Providers,468655.00,1328000.00,181398.00,33020.00,NA,2011072.00
2019,ME,Energy-Only Providers,64142.00,160593.00,151586.00,0.00,NA,376321.00
2019,MI,Energy-Only Providers,56.00,213435.00,258688.00,0.00,NA,472179.00
2019,MT,Energy-Only Providers,0.00,4503.00,116095.00,0.00,NA,120598.00
2019,NH,Energy-Only Providers,91941.00,239646.00,128902.00,0.00,NA,460488.00
2019,NJ,Energy-Only Providers,426149.00,1992108.00,378588.00,16617.00,NA,2813462.00
2019,NV,Energy-Only Providers,0.00,120523.00,41843.00,0.00,NA,162366.00
2019,NY,Energy-Only Providers,698195.00,3076962.00,551554.00,184677.00,NA,4511388.00
2019,OH,Energy-Only Providers,1483879.00,1812760.00,1896548.00,1725.00,NA,5194912.00
2019,OR,Energy-Only Providers,0.00,38564.00,64465.00,0.00,NA,103028.00
2019,PA,Energy-Only Providers,1485051.00,1761772.00,2554549.00,35295.00,NA,5836667.00
2019,RI,Energy-Only Providers,40949.00,206304.00,43466.00,2626.00,NA,293344.00
2019,VA,Energy-Only Providers,0.00,24720.00,60591.00,0.00,NA,85310.00
2019,WA,Energy-Only Providers,0.00,6516.00,61256.00,0.00,NA,67772.00
2019,US,Energy-Only Providers,8718179.00,18435632.00,9738386.00,360334.00,NA,37252531.00
2019,CA,Delivery-Only Service,2446520.00,3466177.00,866354.00,6752.00,NA,6785803.00
2019,CT,Delivery-Only Service,405701.00,723619.00,143331.00,1529.00,NA,1274180.00
2019,DC,Delivery-Only Service,27420.00,364523.00,2779.00,11898.00,NA,406620.00
2019,DE,Delivery-Only Service,16322.00,62098.00,8020.00,0.00,NA,86440.00
2019,IL,Delivery-Only Service,960560.00,976376.00,595678.00,9660.00,NA,2542274.00
2019,MA,Delivery-Only Service,855231.00,1258591.00,234301.00,3169.00,NA,2351293.00
2019,MD,Delivery-Only Service,266818.00,756350.00,64750.00,9348.00,NA,1097265.00
2019,ME,Delivery-Only Service,46822.00,101622.00,68507.00,0.00,NA,216951.00
2019,MI,Delivery-Only Service,44.00,79141.00,29880.00,0.00,NA,109065.00
2019,MT,Delivery-Only Service,0.00,3543.00,15732.00,0.00,NA,19275.00
2019,NH,Delivery-Only Service,80885.00,223209.00,94097.00,0.00,NA,398190.00
2019,NJ,Delivery-Only Service,164911.00,980338.00,168584.00,4215.00,NA,1318047.00
2019,NV,Delivery-Only Service,0.00,34916.00,2196.00,0.00,NA,37112.00
2019,NY,Delivery-Only Service,900444.00,3237072.00,260578.00,127647.00,NA,4525740.00
2019,OH,Delivery-Only Service,1568636.00,1619935.00,652857.00,731.00,NA,3842160.00
2019,OR,Delivery-Only Service,0.00,28143.00,27343.00,0.00,NA,55486.00
2019,PA,Delivery-Only Service,1076805.00,700030.00,475312.00,9643.00,NA,2261790.00
2019,RI,Delivery-Only Service,33356.00,182942.00,38105.00,2368.00,NA,256771.00
2019,VA,Delivery-Only Service,0.00,3088.00,3036.00,0.00,NA,6124.00
2019,WA,Delivery-Only Service,0.00,6909.00,12603.00,0.00,NA,19512.00
2019,US,Delivery-Only Service,8850475.00,14808622.00,3764041.00,186959.00,NA,27610096.00
2018,AK,Total Electric Industry,433247.00,491609.00,231156.00,0.00,NA,1156012.00
2018,AL,Total Electric Industry,4027603.00,2639244.00,2027558.00,0.00,NA,8694405.00
2018,AR,Total Electric Industry,1888657.00,951473.00,1018825.00,50.00,NA,3859004.00
2018,AZ,Total Electric Industry,4425192.00,3158290.00,916272.00,803.00,NA,8500556.00
2018,CA,Total Electric Industry,16782222.00,18924312.00,6546363.00,64821.00,NA,42317717.00
2018,CO,Total Electric Industry,2342778.00,2105709.00,1198532.00,8371.00,NA,5655389.00
2018,CT,Total Electric Industry,2769111.00,2074987.00,441995.00,23296.00,NA,5309389.00
2018,DC,Total Electric Industry,332869.00,985752.00,15982.00,32125.00,NA,1366729.00
2018,DE,Total Electric Industry,635362.00,419179.00,187698.00,0.00,NA,1242239.00
2018,FL,Total Electric Industry,14485280.00,8845109.00,1276341.00,6854.00,NA,24613584.00
2018,GA,Total Electric Industry,6847325.00,4633071.00,1963178.00,9354.00,NA,13452928.00
2018,HI,Total Electric Industry,880207.00,906817.00,937994.00,0.00,NA,2725018.00
2018,IA,Total Electric Industry,1817122.00,1202569.00,1546011.00,0.00,NA,4565702.00
2018,ID,Total Electric Industry,855157.00,510534.00,575247.00,0.00,NA,1940939.00
2018,IL,Total Electric Industry,6028532.00,4631432.00,2998939.00,37205.00,NA,13696108.00
2018,IN,Total Electric Industry,4239862.00,2575962.00,3343388.00,2213.00,NA,10161425.00
2018,KS,Total Electric Industry,1894142.00,1723136.00,887449.00,0.00,NA,4504726.00
2018,KY,Total Electric Industry,2936379.00,1945913.00,1642598.00,0.00,NA,6524890.00
2018,LA,Total Electric Industry,3074086.00,2184935.00,2002500.00,1189.00,NA,7262710.00
2018,MA,Total Electric Industry,4383449.00,4456596.00,997600.00,22255.00,NA,9859899.00
2018,MD,Total Electric Industry,3741620.00,3082523.00,318402.00,39440.00,NA,7181985.00
2018,ME,Total Electric Industry,820564.00,556411.00,282922.00,0.00,NA,1659897.00
2018,MI,Total Electric Industry,5426835.00,4339291.00,2187188.00,730.00,NA,11954044.00
2018,MN,Total Electric Industry,3001391.00,2429217.00,1688832.00,2475.00,NA,7121914.00
2018,MO,Total Electric Industry,4248638.00,2931288.00,966201.00,2008.00,NA,8148136.00
2018,MS,Total Electric Industry,2146535.00,1515723.00,993099.00,0.00,NA,4655357.00
2018,MT,Total Electric Industry,569768.00,497390.00,245120.00,0.00,NA,1312279.00
2018,NC,Total Electric Industry,6834735.00,4228751.00,1732371.00,1042.00,NA,12796899.00
2018,ND,Total Electric Industry,526145.00,621753.00,694475.00,0.00,NA,1842373.00
2018,NE,Total Electric Industry,1114442.00,843309.00,833976.00,0.00,NA,2791727.00
2018,NH,Total Electric Industry,913613.00,702541.00,263361.00,0.00,NA,1879514.00
2018,NJ,Total Electric Industry,4550431.00,4736982.00,741934.00,28094.00,NA,10057440.00
2018,NM,Total Electric Industry,865755.00,905498.00,478397.00,0.00,NA,2249649.00
2018,NV,Total Electric Industry,1593360.00,938631.00,744443.00,694.00,NA,3277128.00
2018,NY,Total Electric Industry,9658622.00,11128003.00,1087828.00,358602.00,NA,22233054.00
2018,OH,Total Electric Industry,6839823.00,4768817.00,3591707.00,2632.00,NA,15202980.00
2018,OK,Total Electric Industry,2484031.00,1712885.00,1027324.00,0.00,NA,5224240.00
2018,OR,Total Electric Industry,2079228.00,1467790.00,814163.00,2381.00,NA,4363562.00
2018,PA,Total Electric Industry,7764870.00,3864304.00,3361585.00,54696.00,NA,15045455.00
2018,RI,Total Electric Industry,642041.00,613083.00,113051.00,4586.00,NA,1372759.00
2018,SC,Total Electric Industry,3962861.00,2247543.00,1680837.00,0.00,NA,7891241.00
2018,SD,Total Electric Industry,581764.00,471755.00,228011.00,0.00,NA,1281530.00
2018,TN,Total Electric Industry,4751657.00,3881859.00,1227684.00,0.00,NA,9861200.00
2018,TX,Total Electric Industry,17609632.00,11714651.00,6654236.00,15123.00,NA,35993641.00
2018,UT,Total Electric Industry,1011446.00,994353.00,553971.00,5439.00,NA,2565210.00
2018,VA,Total Electric Industry,5624478.00,4346838.00,1216724.00,16434.00,NA,11204475.00
2018,VT,Total Electric Industry,381309.00,305338.00,150385.00,0.00,NA,837032.00
2018,WA,Total Electric Industry,3446381.00,2562244.00,1191154.00,670.00,NA,7200449.00
2018,WI,Total Electric Industry,3146091.00,2571408.00,1790668.00,29.00,NA,7508196.00
2018,WV,Total Electric Industry,1306097.00,718595.00,907954.00,0.00,NA,2932646.00
2018,WY,Total Electric Industry,310226.00,359772.00,694804.00,0.00,NA,1364803.00
2018,US,Total Electric Industry,189032969.00,147425170.00,69218432.00,743609.00,NA,406420180.00
2018,AK,Full-Service Providers,433247.00,491609.00,231156.00,0.00,NA,1156012.00
2018,AL,Full-Service Providers,4027603.00,2639244.00,2027558.00,0.00,NA,8694405.00
2018,AR,Full-Service Providers,1888657.00,951473.00,1018825.00,50.00,NA,3859004.00
2018,AZ,Full-Service Providers,4425192.00,3158290.00,916272.00,803.00,NA,8500556.00
2018,CA,Full-Service Providers,14943984.00,14802168.00,5088851.00,43746.00,NA,34878749.00
2018,CO,Full-Service Providers,2342778.00,2105709.00,1198532.00,8371.00,NA,5655389.00
2018,CT,Full-Service Providers,1979851.00,543225.00,103260.00,10286.00,NA,2636622.00
2018,DC,Full-Service Providers,238354.00,151864.00,0.00,0.00,NA,390219.00
2018,DE,Full-Service Providers,589631.00,197394.00,90909.00,0.00,NA,877934.00
2018,FL,Full-Service Providers,14485280.00,8845109.00,1276341.00,6854.00,NA,24613584.00
2018,GA,Full-Service Providers,6847325.00,4633071.00,1963178.00,9354.00,NA,13452928.00
2018,HI,Full-Service Providers,880207.00,906817.00,937994.00,0.00,NA,2725018.00
2018,IA,Full-Service Providers,1817122.00,1202569.00,1546011.00,0.00,NA,4565702.00
2018,ID,Full-Service Providers,855157.00,510534.00,575247.00,0.00,NA,1940939.00
2018,IL,Full-Service Providers,3788002.00,1685339.00,434851.00,0.00,NA,5908193.00
2018,IN,Full-Service Providers,4239862.00,2575962.00,3343388.00,2213.00,NA,10161425.00
2018,KS,Full-Service Providers,1894142.00,1723136.00,887449.00,0.00,NA,4504726.00
2018,KY,Full-Service Providers,2936379.00,1945913.00,1642598.00,0.00,NA,6524890.00
2018,LA,Full-Service Providers,3074086.00,2184935.00,2002500.00,1189.00,NA,7262710.00
2018,MA,Full-Service Providers,2544779.00,1150536.00,345237.00,0.00,NA,4040552.00
2018,MD,Full-Service Providers,2964103.00,792107.00,41222.00,0.00,NA,3797431.00
2018,ME,Full-Service Providers,698407.00,269933.00,34060.00,0.00,NA,1002400.00
2018,MI,Full-Service Providers,5426778.00,4040326.00,1898903.00,730.00,NA,11366736.00
2018,MN,Full-Service Providers,3001391.00,2429217.00,1688832.00,2475.00,NA,7121914.00
2018,MO,Full-Service Providers,4248638.00,2931288.00,966201.00,2008.00,NA,8148136.00
2018,MS,Full-Service Providers,2146535.00,1515723.00,993099.00,0.00,NA,4655357.00
2018,MT,Full-Service Providers,569768.00,490190.00,139580.00,0.00,NA,1199537.00
2018,NC,Full-Service Providers,6834735.00,4228751.00,1732371.00,1042.00,NA,12796899.00
2018,ND,Full-Service Providers,526145.00,621753.00,694475.00,0.00,NA,1842373.00
2018,NE,Full-Service Providers,1114442.00,843309.00,833976.00,0.00,NA,2791727.00
2018,NH,Full-Service Providers,717657.00,226465.00,30608.00,0.00,NA,974730.00
2018,NJ,Full-Service Providers,3905325.00,1641438.00,138339.00,0.00,NA,5685102.00
2018,NM,Full-Service Providers,865755.00,905498.00,478397.00,0.00,NA,2249649.00
2018,NV,Full-Service Providers,1593360.00,777829.00,704227.00,694.00,NA,3076111.00
2018,NY,Full-Service Providers,7899315.00,4255088.00,173706.00,46160.00,NA,12374268.00
2018,OH,Full-Service Providers,3606112.00,1078523.00,708749.00,178.00,NA,5393562.00
2018,OK,Full-Service Providers,2484031.00,1712885.00,1027324.00,0.00,NA,5224240.00
2018,OR,Full-Service Providers,2079228.00,1405238.00,730185.00,2381.00,NA,4217031.00
2018,PA,Full-Service Providers,4946907.00,1069858.00,189907.00,0.00,NA,6206672.00
2018,RI,Full-Service Providers,564082.00,211652.00,26103.00,0.00,NA,801838.00
2018,SC,Full-Service Providers,3962861.00,2247543.00,1680837.00,0.00,NA,7891241.00
2018,SD,Full-Service Providers,581764.00,471755.00,228011.00,0.00,NA,1281530.00
2018,TN,Full-Service Providers,4751657.00,3881859.00,1227684.00,0.00,NA,9861200.00
2018,TX,Full-Service Providers,17609632.00,11714651.00,6654236.00,15123.00,NA,35993641.00
2018,UT,Full-Service Providers,1011446.00,994353.00,553971.00,5439.00,NA,2565210.00
2018,VA,Full-Service Providers,5624478.00,4328840.00,1184660.00,16434.00,NA,11154413.00
2018,VT,Full-Service Providers,381309.00,305338.00,150385.00,0.00,NA,837032.00
2018,WA,Full-Service Providers,3446381.00,2561034.00,1123944.00,670.00,NA,7132029.00
2018,WI,Full-Service Providers,3146091.00,2571408.00,1790668.00,29.00,NA,7508196.00
2018,WV,Full-Service Providers,1306097.00,718595.00,907954.00,0.00,NA,2932646.00
2018,WY,Full-Service Providers,310226.00,359772.00,694804.00,0.00,NA,1364803.00
2018,US,Full-Service Providers,172556293.00,114007114.00,55057573.00,176227.00,NA,341797207.00
2018,CA,Restructured Retail Service Providers,1838238.00,4122144.00,1457512.00,21075.00,NA,7438968.00
2018,CT,Restructured Retail Service Providers,789259.00,1531762.00,338735.00,13010.00,NA,2672767.00
2018,DC,Restructured Retail Service Providers,94515.00,833888.00,15982.00,32125.00,NA,976510.00
2018,DE,Restructured Retail Service Providers,45731.00,221785.00,96789.00,0.00,NA,364305.00
2018,IL,Restructured Retail Service Providers,2240530.00,2946093.00,2564088.00,37205.00,NA,7787915.00
2018,MA,Restructured Retail Service Providers,1838670.00,3306059.00,652362.00,22255.00,NA,5819346.00
2018,MD,Restructured Retail Service Providers,777517.00,2290416.00,277181.00,39440.00,NA,3384554.00
2018,ME,Restructured Retail Service Providers,122157.00,286478.00,248862.00,0.00,NA,657497.00
2018,MI,Restructured Retail Service Providers,57.00,298965.00,288285.00,0.00,NA,587308.00
2018,MT,Restructured Retail Service Providers,1.00,7200.00,105541.00,0.00,NA,112741.00
2018,NH,Restructured Retail Service Providers,195956.00,476076.00,232753.00,0.00,NA,904785.00
2018,NJ,Restructured Retail Service Providers,645107.00,3095543.00,603594.00,28094.00,NA,4372338.00
2018,NV,Restructured Retail Service Providers,0.00,160802.00,40216.00,0.00,NA,201018.00
2018,NY,Restructured Retail Service Providers,1759307.00,6872915.00,914122.00,312442.00,NA,9858786.00
2018,OH,Restructured Retail Service Providers,3233711.00,3690294.00,2882958.00,2454.00,NA,9809418.00
2018,OR,Restructured Retail Service Providers,0.00,62553.00,83978.00,0.00,NA,146531.00
2018,PA,Restructured Retail Service Providers,2817963.00,2794446.00,3171679.00,54696.00,NA,8838784.00
2018,RI,Restructured Retail Service Providers,77958.00,401430.00,86947.00,4586.00,NA,570921.00
2018,VA,Restructured Retail Service Providers,0.00,17998.00,32064.00,0.00,NA,50062.00
2018,WA,Restructured Retail Service Providers,0.00,1210.00,67210.00,0.00,NA,68420.00
2018,US,Restructured Retail Service Providers,16476677.00,33418057.00,14160858.00,567382.00,NA,64622973.00
2018,CA,Energy-Only Providers,570215.00,1653374.00,717811.00,14480.00,NA,2955879.00
2018,CT,Energy-Only Providers,348297.00,771127.00,189099.00,8249.00,NA,1316771.00
2018,DC,Energy-Only Providers,68017.00,493581.00,12945.00,20545.00,NA,595087.00
2018,DE,Energy-Only Providers,28677.00,163780.00,85649.00,0.00,NA,278105.00
2018,IL,Energy-Only Providers,1301800.00,2008374.00,2012296.00,28959.00,NA,5351428.00
2018,MA,Energy-Only Providers,970984.00,1975779.00,403692.00,19114.00,NA,3369569.00
2018,MD,Energy-Only Providers,501417.00,1510792.00,208599.00,30224.00,NA,2251032.00
2018,ME,Energy-Only Providers,67041.00,181848.00,170956.00,0.00,NA,419845.00
2018,MI,Energy-Only Providers,31.00,217471.00,259159.00,0.00,NA,476662.00
2018,MT,Energy-Only Providers,0.00,3775.00,91351.00,0.00,NA,95127.00
2018,NH,Energy-Only Providers,104037.00,254099.00,137999.00,0.00,NA,496135.00
2018,NJ,Energy-Only Providers,467859.00,2136033.00,427728.00,22255.00,NA,3053875.00
2018,NV,Energy-Only Providers,0.00,127283.00,37888.00,0.00,NA,165171.00
2018,NY,Energy-Only Providers,792015.00,3477355.00,648971.00,187091.00,NA,5105431.00
2018,OH,Energy-Only Providers,1560123.00,1970440.00,2111884.00,1727.00,NA,5644174.00
2018,OR,Energy-Only Providers,0.00,33484.00,56545.00,0.00,NA,90029.00
2018,PA,Energy-Only Providers,1615731.00,2063993.00,2719286.00,42940.00,NA,6441950.00
2018,RI,Energy-Only Providers,41278.00,219568.00,47500.00,2088.00,NA,310433.00
2018,VA,Energy-Only Providers,0.00,16344.00,30628.00,0.00,NA,46972.00
2018,WA,Energy-Only Providers,0.00,966.00,53576.00,0.00,NA,54542.00
2018,US,Energy-Only Providers,8437521.00,19279465.00,10423561.00,377670.00,NA,38518216.00
2018,CA,Delivery-Only Service,1268023.00,2468770.00,739702.00,6595.00,NA,4483089.00
2018,CT,Delivery-Only Service,440963.00,760635.00,149637.00,4762.00,NA,1355997.00
2018,DC,Delivery-Only Service,26498.00,340307.00,3038.00,11580.00,NA,381423.00
2018,DE,Delivery-Only Service,17054.00,58005.00,11140.00,0.00,NA,86200.00
2018,IL,Delivery-Only Service,938730.00,937719.00,551792.00,8247.00,NA,2436487.00
2018,MA,Delivery-Only Service,867686.00,1330280.00,248670.00,3141.00,NA,2449777.00
2018,MD,Delivery-Only Service,276100.00,779624.00,68582.00,9216.00,NA,1133522.00
2018,ME,Delivery-Only Service,55116.00,104630.00,77906.00,0.00,NA,237651.00
2018,MI,Delivery-Only Service,26.00,81494.00,29126.00,0.00,NA,110646.00
2018,MT,Delivery-Only Service,0.00,3425.00,14189.00,0.00,NA,17615.00
2018,NH,Delivery-Only Service,91919.00,221977.00,94753.00,0.00,NA,408649.00
2018,NJ,Delivery-Only Service,177248.00,959510.00,175866.00,5839.00,NA,1318463.00
2018,NV,Delivery-Only Service,0.00,33519.00,2327.00,0.00,NA,35847.00
2018,NY,Delivery-Only Service,967293.00,3395560.00,265151.00,125351.00,NA,4753355.00
2018,OH,Delivery-Only Service,1673589.00,1719854.00,771075.00,727.00,NA,4165244.00
2018,OR,Delivery-Only Service,0.00,29069.00,27433.00,0.00,NA,56502.00
2018,PA,Delivery-Only Service,1202232.00,730453.00,452393.00,11756.00,NA,2396834.00
2018,RI,Delivery-Only Service,36680.00,181862.00,39448.00,2498.00,NA,260488.00
2018,VA,Delivery-Only Service,0.00,1654.00,1436.00,0.00,NA,3090.00
2018,WA,Delivery-Only Service,0.00,244.00,13634.00,0.00,NA,13878.00
2018,US,Delivery-Only Service,8039156.00,14138591.00,3737298.00,189712.00,NA,26104756.00
2017,AK,Total Electric Industry,438240.00,510932.00,232117.00,0.00,NA,1181289.00
2017,AL,Total Electric Industry,3786699.00,2637503.00,2052257.00,0.00,NA,8476458.00
2017,AR,Total Electric Industry,1749676.00,1013943.00,1041103.00,48.00,NA,3804770.00
2017,AZ,Total Electric Industry,4259275.00,3115269.00,884209.00,730.00,NA,8259483.00
2017,CA,Total Electric Industry,16500848.00,18552245.00,6189685.00,72460.00,NA,41315237.00
2017,CO,Total Electric Industry,2264556.00,2041429.00,1163087.00,7144.00,NA,5476216.00
2017,CT,Total Electric Industry,2512033.00,1981398.00,424986.00,19380.00,NA,4937798.00
2017,DC,Total Electric Industry,309764.00,933369.00,14826.00,29842.00,NA,1287801.00
2017,DE,Total Electric Industry,622385.00,413794.00,177390.00,0.00,NA,1213569.00
2017,FL,Total Electric Industry,14097730.00,8881601.00,1299364.00,7443.00,NA,24286139.00
2017,GA,Total Electric Industry,6516806.00,4667211.00,1921632.00,9036.00,NA,13114685.00
2017,HI,Total Electric Industry,775853.00,825062.00,828074.00,0.00,NA,2428989.00
2017,IA,Total Electric Industry,1692832.00,1148435.00,1431706.00,0.00,NA,4272972.00
2017,ID,Total Electric Industry,876364.00,512664.00,575797.00,0.00,NA,1964825.00
2017,IL,Total Electric Industry,5661904.00,4542608.00,2782185.00,33051.00,NA,13019748.00
2017,IN,Total Electric Industry,3878281.00,2494593.00,3298049.00,2249.00,NA,9673171.00
2017,KS,Total Electric Industry,1732461.00,1667404.00,870243.00,0.00,NA,4270108.00
2017,KY,Total Electric Industry,2699918.00,1900421.00,1626511.00,0.00,NA,6226850.00
2017,LA,Total Electric Industry,2874957.00,2192502.00,2035903.00,1286.00,NA,7104647.00
2017,MA,Total Electric Industry,3879096.00,4138004.00,952295.00,21659.00,NA,8991053.00
2017,MD,Total Electric Industry,3640765.00,3106559.00,317893.00,40932.00,NA,7106149.00
2017,ME,Total Electric Industry,740677.00,474531.00,244676.00,0.00,NA,1459884.00
2017,MI,Total Electric Industry,5078011.00,4217018.00,2200758.00,698.00,NA,11496486.00
2017,MN,Total Electric Industry,2813969.00,2438774.00,1642588.00,2291.00,NA,6897622.00
2017,MO,Total Electric Industry,3843968.00,2858219.00,968061.00,1924.00,NA,7672172.00
2017,MS,Total Electric Industry,1932657.00,1449402.00,965966.00,0.00,NA,4348025.00
