Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
1999,NM,Full-Service Providers,712084.00,102233.00,6165.00,NA,6350.00,826832.00
1999,NV,Full-Service Providers,760262.00,108077.00,1358.00,NA,1103.00,870800.00
1999,NY,Full-Service Providers,6601592.00,855942.00,8536.00,NA,33101.00,7499171.00
1999,OH,Full-Service Providers,4630054.00,517069.00,29990.00,NA,20129.00,5197242.00
1999,OK,Full-Service Providers,1495399.00,203523.00,15334.00,NA,15133.00,1729389.00
1999,OR,Full-Service Providers,1408927.00,203161.00,11850.00,NA,11176.00,1635114.00
1999,PA,Full-Service Providers,4562445.00,510258.00,23901.00,NA,7879.00,5104483.00
1999,RI,Full-Service Providers,419188.00,45393.00,2498.00,NA,715.00,467794.00
1999,SC,Full-Service Providers,1724911.00,266724.00,4900.00,NA,15550.00,2012085.00
1999,SD,Full-Service Providers,318578.00,50131.00,1884.00,NA,9096.00,379689.00
1999,TN,Full-Service Providers,2363365.00,370445.00,1758.00,NA,12333.00,2747901.00
1999,TX,Full-Service Providers,7832319.00,1040684.00,65431.00,NA,94491.00,9032925.00
1999,UT,Full-Service Providers,738880.00,80840.00,8731.00,NA,5355.00,833806.00
1999,VA,Full-Service Providers,2715550.00,299282.00,5284.00,NA,42443.00,3062559.00
1999,VT,Full-Service Providers,280314.00,40164.00,440.00,NA,1279.00,322197.00
1999,WA,Full-Service Providers,2390364.00,272983.00,19386.00,NA,24499.00,2707232.00
1999,WI,Full-Service Providers,2282906.00,271363.00,5367.00,NA,11628.00,2571264.00
1999,WV,Full-Service Providers,813330.00,116154.00,11201.00,NA,3228.00,943913.00
1999,WY,Full-Service Providers,218808.00,45501.00,3805.00,NA,3011.00,271125.00
1999,US,Full-Service Providers,109817057.00,13963937.00,527329.00,NA,934260.00,125242583.00
1999,CA,Energy-Only Providers,111612.00,23246.00,5616.00,NA,1036.00,141510.00
1999,DE,Energy-Only Providers,0.00,7.00,7.00,NA,0.00,14.00
1999,ID,Energy-Only Providers,0.00,0.00,1.00,NA,0.00,1.00
1999,IL,Energy-Only Providers,1378.00,45.00,197.00,NA,0.00,1620.00
1999,MA,Energy-Only Providers,137.00,311.00,225.00,NA,0.00,673.00
1999,MI,Energy-Only Providers,0.00,2.00,16.00,NA,0.00,18.00
1999,MO,Energy-Only Providers,0.00,1.00,0.00,NA,0.00,1.00
1999,MT,Energy-Only Providers,0.00,0.00,5.00,NA,0.00,5.00
1999,NH,Energy-Only Providers,3741.00,453.00,7.00,NA,0.00,4201.00
1999,NJ,Energy-Only Providers,3421.00,761.00,378.00,NA,0.00,4560.00
1999,NM,Energy-Only Providers,250.00,250.00,1.00,NA,0.00,501.00
1999,NY,Energy-Only Providers,50576.00,9485.00,433.00,NA,0.00,60494.00
1999,OH,Energy-Only Providers,0.00,0.00,0.00,NA,5.00,5.00
1999,OR,Energy-Only Providers,0.00,0.00,16.00,NA,0.00,16.00
1999,PA,Energy-Only Providers,394407.00,75036.00,18448.00,NA,10.00,487901.00
1999,RI,Energy-Only Providers,659.00,230.00,1.00,NA,0.00,890.00
1999,WA,Energy-Only Providers,0.00,0.00,10.00,NA,0.00,10.00
1999,US,Energy-Only Providers,566181.00,109827.00,25361.00,NA,1051.00,702420.00
1998,AK,Total Electric Industry,222927.00,36517.00,418.00,NA,5323.00,265185.00
1998,AL,Total Electric Industry,1873465.00,295798.00,6442.00,NA,10983.00,2186688.00
1998,AR,Total Electric Industry,1140321.00,135684.00,25931.00,NA,14120.00,1316056.00
1998,AZ,Total Electric Industry,1830062.00,194312.00,5304.00,NA,28834.00,2058512.00
1998,CA,Total Electric Industry,11331398.00,1522665.00,39902.00,NA,47380.00,12941345.00
1998,CO,Total Electric Industry,1661879.00,227056.00,4424.00,NA,94137.00,1987496.00
1998,CT,Total Electric Industry,1351028.00,129680.00,6000.00,NA,4940.00,1491648.00
1998,DC,Total Electric Industry,193736.00,26400.00,1.00,NA,32.00,220169.00
1998,DE,Total Electric Industry,324562.00,36828.00,568.00,NA,885.00,362843.00
1998,FL,Total Electric Industry,6850551.00,839550.00,23868.00,NA,56971.00,7770940.00
1998,GA,Total Electric Industry,3204954.00,376913.00,11727.00,NA,29121.00,3622715.00
1998,HI,Total Electric Industry,359986.00,52438.00,683.00,NA,4237.00,417344.00
1998,IA,Total Electric Industry,1213739.00,168980.00,3765.00,NA,15552.00,1402036.00
1998,ID,Total Electric Industry,502967.00,89329.00,6506.00,NA,3120.00,601922.00
1998,IL,Total Electric Industry,4751245.00,505638.00,5365.00,NA,27580.00,5289828.00
1998,IN,Total Electric Industry,2462136.00,277534.00,18029.00,NA,9626.00,2767325.00
1998,KS,Total Electric Industry,1110579.00,179784.00,11040.00,NA,13528.00,1314931.00
1998,KY,Total Electric Industry,1705354.00,221065.00,6864.00,NA,22221.00,1955504.00
1998,LA,Total Electric Industry,1772354.00,208716.00,15322.00,NA,21761.00,2018153.00
1998,MA,Total Electric Industry,2473175.00,305636.00,14036.00,NA,12650.00,2805497.00
1998,MD,Total Electric Industry,1927960.00,210493.00,7515.00,NA,1388.00,2147356.00
1998,ME,Total Electric Industry,617973.00,74940.00,2574.00,NA,18383.00,713870.00
1998,MI,Total Electric Industry,4024218.00,440794.00,13214.00,NA,8421.00,4486647.00
1998,MN,Total Electric Industry,1988091.00,222109.00,11007.00,NA,22885.00,2244092.00
1998,MO,Total Electric Industry,2372780.00,302370.00,9825.00,NA,13813.00,2698788.00
1998,MS,Total Electric Industry,1129152.00,177642.00,4502.00,NA,8756.00,1320052.00
1998,MT,Total Electric Industry,418542.00,74175.00,4717.00,NA,13197.00,510631.00
1998,NC,Total Electric Industry,3383932.00,480830.00,12385.00,NA,23310.00,3900457.00
1998,ND,Total Electric Industry,284751.00,47101.00,1866.00,NA,5032.00,338750.00
1998,NE,Total Electric Industry,710573.00,117059.00,8341.00,NA,38413.00,874386.00
1998,NH,Total Electric Industry,524906.00,81848.00,3332.00,NA,5520.00,615606.00
1998,NJ,Total Electric Industry,3075812.00,406894.00,12990.00,NA,10722.00,3506418.00
1998,NM,Total Electric Industry,696901.00,99466.00,6048.00,NA,10452.00,812867.00
1998,NV,Total Electric Industry,724723.00,102805.00,1286.00,NA,1581.00,830395.00
1998,NY,Total Electric Industry,6544866.00,846075.00,9023.00,NA,31900.00,7431864.00
1998,OH,Total Electric Industry,4581539.00,508912.00,30795.00,NA,19079.00,5140325.00
1998,OK,Total Electric Industry,1476051.00,201479.00,15853.00,NA,15855.00,1709238.00
1998,OR,Total Electric Industry,1375692.00,197536.00,11882.00,NA,11212.00,1596322.00
1998,PA,Total Electric Industry,4908255.00,588871.00,28838.00,NA,9851.00,5535815.00
1998,RI,Total Electric Industry,416561.00,45025.00,2515.00,NA,905.00,465006.00
1998,SC,Total Electric Industry,1683858.00,262630.00,4751.00,NA,18428.00,1969667.00
1998,SD,Total Electric Industry,314471.00,48630.00,1509.00,NA,10387.00,374997.00
1998,TN,Total Electric Industry,2312191.00,359663.00,1711.00,NA,12112.00,2685677.00
1998,TX,Total Electric Industry,7626517.00,1004824.00,69696.00,NA,107450.00,8808487.00
1998,UT,Total Electric Industry,716411.00,77299.00,8931.00,NA,5077.00,807718.00
1998,VA,Total Electric Industry,2663334.00,292541.00,5220.00,NA,41829.00,3002924.00
1998,VT,Total Electric Industry,278932.00,39272.00,787.00,NA,1042.00,320033.00
1998,WA,Total Electric Industry,2345641.00,267214.00,20008.00,NA,23912.00,2656775.00
1998,WI,Total Electric Industry,2252821.00,265507.00,6052.00,NA,12336.00,2536716.00
1998,WV,Total Electric Industry,807210.00,113518.00,11168.00,NA,3149.00,935045.00
1998,WY,Total Electric Industry,215763.00,44617.00,3631.00,NA,3440.00,267451.00
1998,US,Total Electric Industry,109048343.00,13887066.00,539903.00,NA,932838.00,124408150.00
1998,AK,Full-Service Providers,222927.00,36517.00,418.00,NA,5323.00,265185.00
1998,AL,Full-Service Providers,1873465.00,295798.00,6442.00,NA,10983.00,2186688.00
1998,AR,Full-Service Providers,1140321.00,135684.00,25931.00,NA,14120.00,1316056.00
1998,AZ,Full-Service Providers,1830062.00,194312.00,5304.00,NA,28834.00,2058512.00
1998,CA,Full-Service Providers,11331398.00,1522665.00,39902.00,NA,47380.00,12941345.00
1998,CO,Full-Service Providers,1661879.00,227056.00,4424.00,NA,94137.00,1987496.00
1998,CT,Full-Service Providers,1351028.00,129680.00,6000.00,NA,4940.00,1491648.00
1998,DC,Full-Service Providers,193736.00,26400.00,1.00,NA,32.00,220169.00
1998,DE,Full-Service Providers,324562.00,36828.00,568.00,NA,885.00,362843.00
1998,FL,Full-Service Providers,6850551.00,839550.00,23868.00,NA,56971.00,7770940.00
1998,GA,Full-Service Providers,3204954.00,376913.00,11727.00,NA,29121.00,3622715.00
1998,HI,Full-Service Providers,359986.00,52438.00,683.00,NA,4237.00,417344.00
1998,IA,Full-Service Providers,1213739.00,168980.00,3765.00,NA,15552.00,1402036.00
1998,ID,Full-Service Providers,502967.00,89329.00,6506.00,NA,3120.00,601922.00
1998,IL,Full-Service Providers,4751245.00,505638.00,5365.00,NA,27580.00,5289828.00
1998,IN,Full-Service Providers,2462136.00,277534.00,18029.00,NA,9626.00,2767325.00
1998,KS,Full-Service Providers,1110579.00,179784.00,11040.00,NA,13528.00,1314931.00
1998,KY,Full-Service Providers,1705354.00,221065.00,6864.00,NA,22221.00,1955504.00
1998,LA,Full-Service Providers,1772354.00,208716.00,15322.00,NA,21761.00,2018153.00
1998,MA,Full-Service Providers,2473175.00,305636.00,14036.00,NA,12650.00,2805497.00
1998,MD,Full-Service Providers,1927960.00,210493.00,7515.00,NA,1388.00,2147356.00
1998,ME,Full-Service Providers,617973.00,74940.00,2574.00,NA,18383.00,713870.00
1998,MI,Full-Service Providers,4024218.00,440794.00,13214.00,NA,8421.00,4486647.00
1998,MN,Full-Service Providers,1988091.00,222109.00,11007.00,NA,22885.00,2244092.00
1998,MO,Full-Service Providers,2372780.00,302370.00,9825.00,NA,13813.00,2698788.00
1998,MS,Full-Service Providers,1129152.00,177642.00,4502.00,NA,8756.00,1320052.00
1998,MT,Full-Service Providers,418542.00,74175.00,4717.00,NA,13197.00,510631.00
1998,NC,Full-Service Providers,3383932.00,480830.00,12385.00,NA,23310.00,3900457.00
1998,ND,Full-Service Providers,284751.00,47101.00,1866.00,NA,5032.00,338750.00
1998,NE,Full-Service Providers,710573.00,117059.00,8341.00,NA,38413.00,874386.00
1998,NH,Full-Service Providers,524906.00,81848.00,3332.00,NA,5520.00,615606.00
1998,NJ,Full-Service Providers,3075812.00,406894.00,12990.00,NA,10722.00,3506418.00
1998,NM,Full-Service Providers,696901.00,99466.00,6048.00,NA,10452.00,812867.00
1998,NV,Full-Service Providers,724723.00,102805.00,1286.00,NA,1581.00,830395.00
1998,NY,Full-Service Providers,6544866.00,846075.00,9023.00,NA,31900.00,7431864.00
1998,OH,Full-Service Providers,4581539.00,508912.00,30795.00,NA,19079.00,5140325.00
1998,OK,Full-Service Providers,1476051.00,201479.00,15853.00,NA,15855.00,1709238.00
1998,OR,Full-Service Providers,1375692.00,197536.00,11882.00,NA,11212.00,1596322.00
1998,PA,Full-Service Providers,4908255.00,588871.00,28838.00,NA,9851.00,5535815.00
1998,RI,Full-Service Providers,416561.00,45025.00,2515.00,NA,905.00,465006.00
1998,SC,Full-Service Providers,1683858.00,262630.00,4751.00,NA,18428.00,1969667.00
1998,SD,Full-Service Providers,314471.00,48630.00,1509.00,NA,10387.00,374997.00
1998,TN,Full-Service Providers,2312191.00,359663.00,1711.00,NA,12112.00,2685677.00
1998,TX,Full-Service Providers,7626517.00,1004824.00,69696.00,NA,107450.00,8808487.00
1998,UT,Full-Service Providers,716411.00,77299.00,8931.00,NA,5077.00,807718.00
1998,VA,Full-Service Providers,2663334.00,292541.00,5220.00,NA,41829.00,3002924.00
1998,VT,Full-Service Providers,278932.00,39272.00,787.00,NA,1042.00,320033.00
1998,WA,Full-Service Providers,2345641.00,267214.00,20008.00,NA,23912.00,2656775.00
1998,WI,Full-Service Providers,2252821.00,265507.00,6052.00,NA,12336.00,2536716.00
1998,WV,Full-Service Providers,807210.00,113518.00,11168.00,NA,3149.00,935045.00
1998,WY,Full-Service Providers,215763.00,44617.00,3631.00,NA,3440.00,267451.00
1998,US,Full-Service Providers,108736845.00,13832662.00,538167.00,NA,932838.00,124040512.00
1998,US,Energy-Only Providers,311498.00,54404.00,1736.00,NA,0.00,367638.00
1997,AK,Total Electric Industry,215076.00,34594.00,414.00,NA,4907.00,254991.00
1997,AL,Total Electric Industry,1843764.00,285338.00,7335.00,NA,12099.00,2148536.00
1997,AR,Total Electric Industry,1120884.00,131795.00,25629.00,NA,12490.00,1290798.00
1997,AZ,Total Electric Industry,1768748.00,187374.00,5268.00,NA,27852.00,1989242.00
1997,CA,Total Electric Industry,11230770.00,1510150.00,65056.00,NA,79370.00,12885346.00
1997,CO,Total Electric Industry,1623211.00,224144.00,4740.00,NA,91834.00,1943929.00
1997,CT,Total Electric Industry,1342040.00,128399.00,5932.00,NA,4985.00,1481356.00
1997,DC,Total Electric Industry,192944.00,26680.00,1.00,NA,32.00,219657.00
1997,DE,Total Electric Industry,320054.00,35763.00,565.00,NA,861.00,357243.00
1997,FL,Total Electric Industry,6727179.00,822794.00,22318.00,NA,54643.00,7626934.00
1997,GA,Total Electric Industry,3114758.00,360162.00,11971.00,NA,31367.00,3518258.00
1997,HI,Total Electric Industry,357329.00,52367.00,685.00,NA,4184.00,414565.00
1997,IA,Total Electric Industry,1202085.00,166759.00,3981.00,NA,16282.00,1389107.00
1997,ID,Total Electric Industry,491241.00,86379.00,5686.00,NA,3918.00,587224.00
1997,IL,Total Electric Industry,4653469.00,480315.00,4858.00,NA,24736.00,5163378.00
1997,IN,Total Electric Industry,2423892.00,270996.00,17612.00,NA,7911.00,2720411.00
1997,KS,Total Electric Industry,1098968.00,175289.00,11072.00,NA,12441.00,1297770.00
1997,KY,Total Electric Industry,1673806.00,216374.00,6731.00,NA,21224.00,1918135.00
1997,LA,Total Electric Industry,1744614.00,204290.00,15147.00,NA,21092.00,1985143.00
1997,MA,Total Electric Industry,2451474.00,302440.00,14054.00,NA,11492.00,2779460.00
1997,MD,Total Electric Industry,1908142.00,207783.00,7326.00,NA,1322.00,2124573.00
1997,ME,Total Electric Industry,612644.00,74111.00,2493.00,NA,18210.00,707458.00
1997,MI,Total Electric Industry,3975175.00,432196.00,13137.00,NA,7721.00,4428229.00
1997,MN,Total Electric Industry,1962628.00,218962.00,10447.00,NA,23322.00,2215359.00
1997,MO,Total Electric Industry,2340896.00,294037.00,10370.00,NA,13587.00,2658890.00
1997,MS,Total Electric Industry,1108850.00,173986.00,4539.00,NA,8664.00,1296039.00
1997,MT,Total Electric Industry,385186.00,66730.00,4275.00,NA,11408.00,467599.00
1997,NC,Total Electric Industry,3289364.00,465180.00,12691.00,NA,22705.00,3789940.00
1997,ND,Total Electric Industry,282033.00,46528.00,1868.00,NA,4538.00,334967.00
1997,NE,Total Electric Industry,700557.00,115664.00,6942.00,NA,41737.00,864900.00
1997,NH,Total Electric Industry,510934.00,78554.00,3248.00,NA,5388.00,598124.00
1997,NJ,Total Electric Industry,3049903.00,397331.00,13209.00,NA,10537.00,3470980.00
1997,NM,Total Electric Industry,683179.00,97596.00,5990.00,NA,10262.00,797027.00
1997,NV,Total Electric Industry,689345.00,97908.00,1229.00,NA,1802.00,790284.00
1997,NY,Total Electric Industry,6515936.00,840835.00,8497.00,NA,31927.00,7397195.00
1997,OH,Total Electric Industry,4543083.00,499578.00,31437.00,NA,21055.00,5095153.00
1997,OK,Total Electric Industry,1458764.00,198942.00,15980.00,NA,16387.00,1690073.00
1997,OR,Total Electric Industry,1351353.00,195353.00,12004.00,NA,11149.00,1569859.00
1997,PA,Total Electric Industry,4884572.00,580954.00,28921.00,NA,8194.00,5502641.00
1997,RI,Total Electric Industry,413804.00,44439.00,2549.00,NA,913.00,461705.00
1997,SC,Total Electric Industry,1641416.00,248801.00,6091.00,NA,13790.00,1910098.00
1997,SD,Total Electric Industry,310605.00,47704.00,1970.00,NA,10345.00,370624.00
1997,TN,Total Electric Industry,2262770.00,349182.00,3118.00,NA,28052.00,2643122.00
1997,TX,Total Electric Industry,7431328.00,990295.00,69615.00,NA,92673.00,8583911.00
1997,UT,Total Electric Industry,691481.00,74883.00,10058.00,NA,4962.00,781384.00
1997,VA,Total Electric Industry,2621111.00,286509.00,5003.00,NA,42228.00,2954851.00
1997,VT,Total Electric Industry,276662.00,38351.00,1137.00,NA,923.00,317073.00
1997,WA,Total Electric Industry,2303189.00,260853.00,18684.00,NA,25304.00,2608030.00
1997,WI,Total Electric Industry,2219757.00,260938.00,5959.00,NA,12183.00,2498837.00
1997,WV,Total Electric Industry,800394.00,109641.00,11180.00,NA,3100.00,924315.00
1997,WY,Total Electric Industry,211971.00,44148.00,3950.00,NA,3755.00,263824.00
1997,US,Total Electric Industry,107065589.00,13542374.00,563223.00,NA,951863.00,122123049.00
1997,AK,Full-Service Providers,215076.00,34594.00,414.00,NA,4907.00,254991.00
1997,AL,Full-Service Providers,1843764.00,285338.00,7335.00,NA,12099.00,2148536.00
1997,AR,Full-Service Providers,1120884.00,131795.00,25629.00,NA,12490.00,1290798.00
1997,AZ,Full-Service Providers,1768748.00,187374.00,5268.00,NA,27852.00,1989242.00
1997,CA,Full-Service Providers,11230770.00,1510150.00,65056.00,NA,79370.00,12885346.00
1997,CO,Full-Service Providers,1623211.00,224144.00,4740.00,NA,91834.00,1943929.00
1997,CT,Full-Service Providers,1342040.00,128399.00,5932.00,NA,4985.00,1481356.00
1997,DC,Full-Service Providers,192944.00,26680.00,1.00,NA,32.00,219657.00
1997,DE,Full-Service Providers,320054.00,35763.00,565.00,NA,861.00,357243.00
1997,FL,Full-Service Providers,6727179.00,822794.00,22318.00,NA,54643.00,7626934.00
1997,GA,Full-Service Providers,3114758.00,360162.00,11971.00,NA,31367.00,3518258.00
1997,HI,Full-Service Providers,357329.00,52367.00,685.00,NA,4184.00,414565.00
1997,IA,Full-Service Providers,1202085.00,166759.00,3981.00,NA,16282.00,1389107.00
1997,ID,Full-Service Providers,491241.00,86379.00,5686.00,NA,3918.00,587224.00
1997,IL,Full-Service Providers,4653469.00,480315.00,4858.00,NA,24736.00,5163378.00
1997,IN,Full-Service Providers,2423892.00,270996.00,17612.00,NA,7911.00,2720411.00
1997,KS,Full-Service Providers,1098968.00,175289.00,11072.00,NA,12441.00,1297770.00
1997,KY,Full-Service Providers,1673806.00,216374.00,6731.00,NA,21224.00,1918135.00
1997,LA,Full-Service Providers,1744614.00,204290.00,15147.00,NA,21092.00,1985143.00
1997,MA,Full-Service Providers,2451474.00,302440.00,14054.00,NA,11492.00,2779460.00
1997,MD,Full-Service Providers,1908142.00,207783.00,7326.00,NA,1322.00,2124573.00
1997,ME,Full-Service Providers,612644.00,74111.00,2493.00,NA,18210.00,707458.00
1997,MI,Full-Service Providers,3975175.00,432196.00,13137.00,NA,7721.00,4428229.00
1997,MN,Full-Service Providers,1962628.00,218962.00,10447.00,NA,23322.00,2215359.00
1997,MO,Full-Service Providers,2340896.00,294037.00,10370.00,NA,13587.00,2658890.00
1997,MS,Full-Service Providers,1108850.00,173986.00,4539.00,NA,8664.00,1296039.00
1997,MT,Full-Service Providers,385186.00,66730.00,4275.00,NA,11408.00,467599.00
1997,NC,Full-Service Providers,3289364.00,465180.00,12691.00,NA,22705.00,3789940.00
1997,ND,Full-Service Providers,282033.00,46528.00,1868.00,NA,4538.00,334967.00
1997,NE,Full-Service Providers,700557.00,115664.00,6942.00,NA,41737.00,864900.00
1997,NH,Full-Service Providers,510934.00,78554.00,3248.00,NA,5388.00,598124.00
1997,NJ,Full-Service Providers,3049903.00,397331.00,13209.00,NA,10537.00,3470980.00
1997,NM,Full-Service Providers,683179.00,97596.00,5990.00,NA,10262.00,797027.00
1997,NV,Full-Service Providers,689345.00,97908.00,1229.00,NA,1802.00,790284.00
1997,NY,Full-Service Providers,6515936.00,840835.00,8497.00,NA,31927.00,7397195.00
1997,OH,Full-Service Providers,4543083.00,499578.00,31437.00,NA,21055.00,5095153.00
1997,OK,Full-Service Providers,1458764.00,198942.00,15980.00,NA,16387.00,1690073.00
1997,OR,Full-Service Providers,1351353.00,195353.00,12004.00,NA,11149.00,1569859.00
1997,PA,Full-Service Providers,4884572.00,580954.00,28921.00,NA,8194.00,5502641.00
1997,RI,Full-Service Providers,413804.00,44439.00,2549.00,NA,913.00,461705.00
1997,SC,Full-Service Providers,1641416.00,248801.00,6091.00,NA,13790.00,1910098.00
1997,SD,Full-Service Providers,310605.00,47704.00,1970.00,NA,10345.00,370624.00
1997,TN,Full-Service Providers,2262770.00,349182.00,3118.00,NA,28052.00,2643122.00
1997,TX,Full-Service Providers,7431328.00,990295.00,69615.00,NA,92673.00,8583911.00
1997,UT,Full-Service Providers,691481.00,74883.00,10058.00,NA,4962.00,781384.00
1997,VA,Full-Service Providers,2621111.00,286509.00,5003.00,NA,42228.00,2954851.00
1997,VT,Full-Service Providers,276662.00,38351.00,1137.00,NA,923.00,317073.00
1997,WA,Full-Service Providers,2303189.00,260853.00,18684.00,NA,25304.00,2608030.00
1997,WI,Full-Service Providers,2219757.00,260938.00,5959.00,NA,12183.00,2498837.00
1997,WV,Full-Service Providers,800394.00,109641.00,11180.00,NA,3100.00,924315.00
1997,WY,Full-Service Providers,211971.00,44148.00,3950.00,NA,3755.00,263824.00
1997,US,Full-Service Providers,107033338.00,13540374.00,562972.00,NA,951863.00,122088547.00
1997,US,Energy-Only Providers,32251.00,2000.00,251.00,NA,0.00,34502.00
1996,AK,Total Electric Industry,215712.00,35666.00,528.00,NA,4197.00,256103.00
1996,AL,Total Electric Industry,1806141.00,270056.00,13363.00,NA,10908.00,2100468.00
1996,AR,Total Electric Industry,1105851.00,128797.00,25473.00,NA,13901.00,1274022.00
1996,AZ,Total Electric Industry,1705676.00,183001.00,5076.00,NA,25253.00,1919006.00
1996,CA,Total Electric Industry,11095916.00,1492055.00,38300.00,NA,45260.00,12671531.00
1996,CO,Total Electric Industry,1573270.00,217237.00,2400.00,NA,92994.00,1885901.00
1996,CT,Total Electric Industry,1340408.00,126866.00,5914.00,NA,4979.00,1478167.00
1996,DC,Total Electric Industry,192017.00,26930.00,1.00,NA,31.00,218979.00
1996,DE,Total Electric Industry,315530.00,35008.00,559.00,NA,862.00,351959.00
1996,FL,Total Electric Industry,6595180.00,801788.00,22133.00,NA,53561.00,7472662.00
1996,GA,Total Electric Industry,3031615.00,346297.00,13883.00,NA,27253.00,3419048.00
1996,HI,Total Electric Industry,354421.00,52424.00,693.00,NA,4153.00,411691.00
1996,IA,Total Electric Industry,1190005.00,165698.00,3964.00,NA,15679.00,1375346.00
1996,ID,Total Electric Industry,477297.00,83382.00,3926.00,NA,3575.00,568180.00
1996,IL,Total Electric Industry,4604056.00,465343.00,5047.00,NA,24503.00,5098949.00
1996,IN,Total Electric Industry,2388718.00,265429.00,17955.00,NA,7445.00,2679547.00
1996,KS,Total Electric Industry,1084651.00,170964.00,13354.00,NA,9661.00,1278630.00
1996,KY,Total Electric Industry,1642493.00,207149.00,10038.00,NA,20654.00,1880334.00
1996,LA,Total Electric Industry,1726048.00,200669.00,14871.00,NA,20810.00,1962398.00
1996,MA,Total Electric Industry,2423701.00,296448.00,14019.00,NA,11659.00,2745827.00
1996,MD,Total Electric Industry,1888218.00,204708.00,7184.00,NA,1299.00,2101409.00
1996,ME,Total Electric Industry,606881.00,73228.00,2344.00,NA,18233.00,700686.00
1996,MI,Total Electric Industry,3914312.00,423876.00,13186.00,NA,16814.00,4368188.00
1996,MN,Total Electric Industry,1888279.00,211419.00,9913.00,NA,31339.00,2140950.00
1996,MO,Total Electric Industry,2310322.00,286455.00,10230.00,NA,13380.00,2620387.00
1996,MS,Total Electric Industry,1090120.00,164430.00,8883.00,NA,9491.00,1272924.00
1996,MT,Total Electric Industry,379121.00,65243.00,4082.00,NA,11609.00,460055.00
1996,NC,Total Electric Industry,3206116.00,452013.00,13686.00,NA,22108.00,3693923.00
1996,ND,Total Electric Industry,281136.00,46050.00,1768.00,NA,3784.00,332738.00
1996,NE,Total Electric Industry,694402.00,115004.00,6173.00,NA,39336.00,854915.00
1996,NH,Total Electric Industry,509671.00,77122.00,3268.00,NA,5331.00,595392.00
1996,NJ,Total Electric Industry,3023701.00,389987.00,13327.00,NA,10134.00,3437149.00
1996,NM,Total Electric Industry,667619.00,95988.00,5997.00,NA,9830.00,779434.00
1996,NV,Total Electric Industry,651884.00,93330.00,1162.00,NA,1462.00,747838.00
1996,NY,Total Electric Industry,6495366.00,828392.00,14575.00,NA,31723.00,7370056.00
1996,OH,Total Electric Industry,4482452.00,492897.00,31305.00,NA,20207.00,5026861.00
1996,OK,Total Electric Industry,1441768.00,194938.00,17681.00,NA,13492.00,1667879.00
1996,OR,Total Electric Industry,1324368.00,190387.00,8336.00,NA,11067.00,1534158.00
1996,PA,Total Electric Industry,4850128.00,571944.00,28862.00,NA,8083.00,5459017.00
1996,RI,Total Electric Industry,403644.00,43865.00,2596.00,NA,916.00,451021.00
1996,SC,Total Electric Industry,1608129.00,239495.00,4681.00,NA,14841.00,1867146.00
1996,SD,Total Electric Industry,306200.00,46911.00,1927.00,NA,10269.00,365307.00
1996,TN,Total Electric Industry,2192585.00,299917.00,38039.00,NA,10866.00,2541407.00
1996,TX,Total Electric Industry,7283526.00,949290.00,69779.00,NA,89973.00,8392568.00
1996,UT,Total Electric Industry,663667.00,71083.00,13212.00,NA,4688.00,752650.00
1996,VA,Total Electric Industry,2576806.00,280587.00,5225.00,NA,40912.00,2903530.00
1996,VT,Total Electric Industry,274709.00,37951.00,1139.00,NA,1013.00,314812.00
1996,WA,Total Electric Industry,2269636.00,255722.00,16458.00,NA,24605.00,2566421.00
1996,WI,Total Electric Industry,2182879.00,256765.00,5087.00,NA,12626.00,2457357.00
1996,WV,Total Electric Industry,794286.00,107275.00,11206.00,NA,3065.00,915832.00
1996,WY,Total Electric Industry,210771.00,43153.00,3361.00,NA,4050.00,261335.00
1996,US,Total Electric Industry,105343005.00,13181065.00,586198.00,NA,893884.00,120004152.00
1996,AK,Full-Service Providers,215712.00,35666.00,528.00,NA,4197.00,256103.00
1996,AL,Full-Service Providers,1806141.00,270056.00,13363.00,NA,10908.00,2100468.00
1996,AR,Full-Service Providers,1105851.00,128797.00,25473.00,NA,13901.00,1274022.00
1996,AZ,Full-Service Providers,1705676.00,183001.00,5076.00,NA,25253.00,1919006.00
1996,CA,Full-Service Providers,11095916.00,1492055.00,38300.00,NA,45260.00,12671531.00
1996,CO,Full-Service Providers,1573270.00,217237.00,2400.00,NA,92994.00,1885901.00
1996,CT,Full-Service Providers,1340408.00,126866.00,5914.00,NA,4979.00,1478167.00
1996,DC,Full-Service Providers,192017.00,26930.00,1.00,NA,31.00,218979.00
1996,DE,Full-Service Providers,315530.00,35008.00,559.00,NA,862.00,351959.00
1996,FL,Full-Service Providers,6595180.00,801788.00,22133.00,NA,53561.00,7472662.00
1996,GA,Full-Service Providers,3031615.00,346297.00,13883.00,NA,27253.00,3419048.00
1996,HI,Full-Service Providers,354421.00,52424.00,693.00,NA,4153.00,411691.00
1996,IA,Full-Service Providers,1190005.00,165698.00,3964.00,NA,15679.00,1375346.00
1996,ID,Full-Service Providers,477297.00,83382.00,3926.00,NA,3575.00,568180.00
1996,IL,Full-Service Providers,4604056.00,465343.00,5047.00,NA,24503.00,5098949.00
1996,IN,Full-Service Providers,2388718.00,265429.00,17955.00,NA,7445.00,2679547.00
1996,KS,Full-Service Providers,1084651.00,170964.00,13354.00,NA,9661.00,1278630.00
