year,state,state_po,candidate,party_simplified,writein,candidate_votes,total_votes
2000,ALABAMA,AL,"BUSH, GEORGE W.",REPUBLICAN,FALSE,941173,1666272
2000,ALABAMA,AL,"GORE, AL",DEMOCRAT,FALSE,692611,1666272
2000,ALABAMA,AL,,OTHER,FALSE,25896,1666272
2000,ALABAMA,AL,"BROWNE, HARRY",LIBERTARIAN,FALSE,5893,1666272
2000,ALABAMA,AL,,OTHER,TRUE,699,1666272
2000,ALASKA,AK,"BUSH, GEORGE W.",REPUBLICAN,FALSE,167398,285560
2000,ALASKA,AK,"GORE, AL",DEMOCRAT,FALSE,79004,285560
2000,ALASKA,AK,"NADER, RALPH",OTHER,FALSE,28747,285560
2000,ALASKA,AK,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,5192,285560
2000,ALASKA,AK,"BROWNE, HARRY",LIBERTARIAN,FALSE,2636,285560
2000,ALASKA,AK,,OTHER,TRUE,1068,285560
2000,ALASKA,AK,"HAGELIN, JOHN",OTHER,FALSE,919,285560
2000,ALASKA,AK,"PHILLIPS, HOWARD",OTHER,FALSE,596,285560
2000,ARIZONA,AZ,"BUSH, GEORGE W.",REPUBLICAN,FALSE,781652,1532016
2000,ARIZONA,AZ,"GORE, AL",DEMOCRAT,FALSE,685341,1532016
2000,ARIZONA,AZ,"NADER, RALPH",OTHER,FALSE,45645,1532016
2000,ARIZONA,AZ,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,12373,1532016
2000,ARIZONA,AZ,"L. NEIL, SMITH",LIBERTARIAN,FALSE,5775,1532016
2000,ARIZONA,AZ,"HAGELIN, JOHN",OTHER,FALSE,1120,1532016
2000,ARIZONA,AZ,,OTHER,TRUE,110,1532016
2000,ARKANSAS,AR,"BUSH, GEORGE W.",REPUBLICAN,FALSE,472940,921781
2000,ARKANSAS,AR,"GORE, AL",DEMOCRAT,FALSE,422768,921781
2000,ARKANSAS,AR,"NADER, RALPH",OTHER,FALSE,13421,921781
2000,ARKANSAS,AR,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,7358,921781
2000,ARKANSAS,AR,"BROWNE, HARRY",LIBERTARIAN,FALSE,2781,921781
2000,ARKANSAS,AR,"PHILLIPS, HOWARD",OTHER,FALSE,1415,921781
2000,ARKANSAS,AR,"HAGELIN, JOHN",OTHER,FALSE,1098,921781
2000,CALIFORNIA,CA,"GORE, AL",DEMOCRAT,FALSE,5861203,10965822
2000,CALIFORNIA,CA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,4567429,10965822
2000,CALIFORNIA,CA,"NADER, RALPH",OTHER,FALSE,418707,10965822
2000,CALIFORNIA,CA,"BROWNE, HARRY",LIBERTARIAN,FALSE,45520,10965822
2000,CALIFORNIA,CA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,44987,10965822
2000,CALIFORNIA,CA,"PHILLIPS, HOWARD",OTHER,FALSE,17042,10965822
2000,CALIFORNIA,CA,"HAGELIN, JOHN",OTHER,FALSE,10934,10965822
2000,COLORADO,CO,"BUSH, GEORGE W.",REPUBLICAN,FALSE,883748,1741368
2000,COLORADO,CO,"GORE, AL",DEMOCRAT,FALSE,738227,1741368
2000,COLORADO,CO,"NADER, RALPH",OTHER,FALSE,91434,1741368
2000,COLORADO,CO,"BROWNE, HARRY",LIBERTARIAN,FALSE,12799,1741368
2000,COLORADO,CO,"HAGELIN, JOHN",OTHER,FALSE,10465,1741368
2000,COLORADO,CO,"HAGELIN, JOHN",OTHER,FALSE,2240,1741368
2000,COLORADO,CO,"PHILLIPS, HOWARD",OTHER,FALSE,1319,1741368
2000,COLORADO,CO,"MCREYNOLDS, DAVID",OTHER,FALSE,712,1741368
2000,COLORADO,CO,"HARRIS, JAMES",OTHER,FALSE,216,1741368
2000,COLORADO,CO,"DODGE, EARL",OTHER,FALSE,208,1741368
2000,CONNECTICUT,CT,"GORE, AL",DEMOCRAT,FALSE,816015,1459525
2000,CONNECTICUT,CT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,561094,1459525
2000,CONNECTICUT,CT,"NADER, RALPH",OTHER,FALSE,64452,1459525
2000,CONNECTICUT,CT,"PHILLIPS, HOWARD",OTHER,FALSE,9695,1459525
2000,CONNECTICUT,CT,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,4731,1459525
2000,CONNECTICUT,CT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3484,1459525
2000,CONNECTICUT,CT,,OTHER,TRUE,54,1459525
2000,DELAWARE,DE,"GORE, AL",DEMOCRAT,FALSE,180068,327529
2000,DELAWARE,DE,"BUSH, GEORGE W.",REPUBLICAN,FALSE,137288,327529
2000,DELAWARE,DE,"NADER, RALPH",OTHER,FALSE,8307,327529
2000,DELAWARE,DE,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,777,327529
2000,DELAWARE,DE,"BROWNE, HARRY",LIBERTARIAN,FALSE,774,327529
2000,DELAWARE,DE,"PHILLIPS, HOWARD",OTHER,FALSE,208,327529
2000,DELAWARE,DE,"HAGELIN, JOHN",OTHER,FALSE,107,327529
2000,DISTRICT OF COLUMBIA,DC,"GORE, AL",DEMOCRAT,FALSE,171923,201894
2000,DISTRICT OF COLUMBIA,DC,"BUSH, GEORGE W.",REPUBLICAN,FALSE,18073,201894
2000,DISTRICT OF COLUMBIA,DC,"NADER, RALPH",OTHER,FALSE,10576,201894
2000,DISTRICT OF COLUMBIA,DC,"BROWNE, HARRY",LIBERTARIAN,FALSE,669,201894
2000,DISTRICT OF COLUMBIA,DC,,OTHER,TRUE,539,201894
2000,DISTRICT OF COLUMBIA,DC,"HARRIS, JAMES",OTHER,FALSE,114,201894
2000,FLORIDA,FL,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2912790,5963110
2000,FLORIDA,FL,"GORE, AL",DEMOCRAT,FALSE,2912253,5963110
2000,FLORIDA,FL,"NADER, RALPH",OTHER,FALSE,97488,5963110
2000,FLORIDA,FL,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,17484,5963110
2000,FLORIDA,FL,"BROWNE, HARRY",LIBERTARIAN,FALSE,16415,5963110
2000,FLORIDA,FL,"HAGELIN, JOHN",OTHER,FALSE,2281,5963110
2000,FLORIDA,FL,"MOOREHEAD, MONICA",OTHER,FALSE,1804,5963110
2000,FLORIDA,FL,"PHILLIPS, HOWARD",OTHER,FALSE,1371,5963110
2000,FLORIDA,FL,"MCREYNOLDS, DAVID",OTHER,FALSE,622,5963110
2000,FLORIDA,FL,"HARRIS, JAMES",OTHER,FALSE,562,5963110
2000,FLORIDA,FL,,OTHER,TRUE,40,5963110
2000,GEORGIA,GA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1419720,2583208
2000,GEORGIA,GA,"GORE, AL",DEMOCRAT,FALSE,1116230,2583208
2000,GEORGIA,GA,"BROWNE, HARRY",LIBERTARIAN,FALSE,36332,2583208
2000,GEORGIA,GA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,10926,2583208
2000,HAWAII,HI,"GORE, AL",DEMOCRAT,FALSE,205286,367951
2000,HAWAII,HI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,137845,367951
2000,HAWAII,HI,"NADER, RALPH",OTHER,FALSE,21623,367951
2000,HAWAII,HI,"BROWNE, HARRY",LIBERTARIAN,FALSE,1477,367951
2000,HAWAII,HI,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,1071,367951
2000,HAWAII,HI,"PHILLIPS, HOWARD",OTHER,FALSE,343,367951
2000,HAWAII,HI,"HAGELIN, JOHN",OTHER,FALSE,306,367951
2000,IDAHO,ID,"BUSH, GEORGE W.",REPUBLICAN,FALSE,336937,501615
2000,IDAHO,ID,"GORE, AL",DEMOCRAT,FALSE,138637,501615
2000,IDAHO,ID,"NADER, RALPH",OTHER,TRUE,12292,501615
2000,IDAHO,ID,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,7615,501615
2000,IDAHO,ID,"BROWNE, HARRY",LIBERTARIAN,FALSE,3488,501615
2000,IDAHO,ID,"PHILLIPS, HOWARD",OTHER,FALSE,1469,501615
2000,IDAHO,ID,"HAGELIN, JOHN",OTHER,FALSE,1177,501615
2000,ILLINOIS,IL,"GORE, AL",DEMOCRAT,FALSE,2589026,4742108
2000,ILLINOIS,IL,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2019421,4742108
2000,ILLINOIS,IL,"NADER, RALPH",OTHER,FALSE,103759,4742108
2000,ILLINOIS,IL,,OTHER,FALSE,16106,4742108
2000,ILLINOIS,IL,"BROWNE, HARRY",LIBERTARIAN,FALSE,11623,4742108
2000,ILLINOIS,IL,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2127,4742108
2000,ILLINOIS,IL,,OTHER,TRUE,46,4742108
2000,INDIANA,IN,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1245836,2199302
2000,INDIANA,IN,"GORE, AL",DEMOCRAT,FALSE,901980,2199302
2000,INDIANA,IN,,OTHER,TRUE,18997,2199302
2000,INDIANA,IN,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,16959,2199302
2000,INDIANA,IN,"BROWNE, HARRY",LIBERTARIAN,FALSE,15530,2199302
2000,IOWA,IA,"GORE, AL",DEMOCRAT,FALSE,638517,1353022
2000,IOWA,IA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,634373,1353022
2000,IOWA,IA,,OTHER,FALSE,37459,1353022
2000,IOWA,IA,"NADER, RALPH",OTHER,FALSE,29374,1353022
2000,IOWA,IA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,5731,1353022
2000,IOWA,IA,"BROWNE, HARRY",LIBERTARIAN,FALSE,3209,1353022
2000,IOWA,IA,"HAGELIN, JOHN",OTHER,FALSE,2281,1353022
2000,IOWA,IA,SCATTERING,OTHER,FALSE,1168,1353022
2000,IOWA,IA,"PHILLIPS, HOWARD",OTHER,FALSE,613,1353022
2000,IOWA,IA,"HARRIS, JAMES",OTHER,FALSE,190,1353022
2000,IOWA,IA,"MCREYNOLDS, DAVID",OTHER,FALSE,107,1353022
2000,KANSAS,KS,"BUSH, GEORGE W.",REPUBLICAN,FALSE,622332,1072216
2000,KANSAS,KS,"GORE, AL",DEMOCRAT,FALSE,399276,1072216
2000,KANSAS,KS,,OTHER,FALSE,37459,1072216
2000,KANSAS,KS,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,7370,1072216
2000,KANSAS,KS,"BROWNE, HARRY",LIBERTARIAN,FALSE,4525,1072216
2000,KANSAS,KS,"PHILLIPS, HOWARD",OTHER,FALSE,1254,1072216
2000,KENTUCKY,KY,"BUSH, GEORGE W.",REPUBLICAN,FALSE,872520,1544106
2000,KENTUCKY,KY,"GORE, AL",DEMOCRAT,FALSE,638923,1544106
2000,KENTUCKY,KY,"NADER, RALPH",OTHER,FALSE,23118,1544106
2000,KENTUCKY,KY,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,4152,1544106
2000,KENTUCKY,KY,"BROWNE, HARRY",LIBERTARIAN,FALSE,2885,1544106
2000,KENTUCKY,KY,"HAGELIN, JOHN",OTHER,FALSE,1513,1544106
2000,KENTUCKY,KY,,OTHER,FALSE,915,1544106
2000,KENTUCKY,KY,,OTHER,TRUE,80,1544106
2000,LOUISIANA,LA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,927871,1765656
2000,LOUISIANA,LA,"GORE, AL",DEMOCRAT,FALSE,792344,1765656
2000,LOUISIANA,LA,"NADER, RALPH",OTHER,FALSE,20473,1765656
2000,LOUISIANA,LA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,14356,1765656
2000,LOUISIANA,LA,"PHILLIPS, HOWARD",OTHER,FALSE,5483,1765656
2000,LOUISIANA,LA,"BROWNE, HARRY",LIBERTARIAN,FALSE,2951,1765656
2000,LOUISIANA,LA,"HARRIS, JAMES",OTHER,FALSE,1103,1765656
2000,LOUISIANA,LA,"HAGELIN, JOHN",OTHER,FALSE,1075,1765656
2000,MAINE,ME,"GORE, AL",DEMOCRAT,FALSE,319951,651817
2000,MAINE,ME,"BUSH, GEORGE W.",REPUBLICAN,FALSE,286616,651817
2000,MAINE,ME,"NADER, RALPH",OTHER,FALSE,37127,651817
2000,MAINE,ME,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,4443,651817
2000,MAINE,ME,"BROWNE, HARRY",LIBERTARIAN,FALSE,3074,651817
2000,MAINE,ME,"PHILLIPS, HOWARD",OTHER,FALSE,579,651817
2000,MAINE,ME,OTHER,OTHER,FALSE,27,651817
2000,MARYLAND,MD,"GORE, AL",DEMOCRAT,FALSE,1144008,2025212
2000,MARYLAND,MD,"BUSH, GEORGE W.",REPUBLICAN,FALSE,813827,2025212
2000,MARYLAND,MD,"NADER, RALPH",OTHER,FALSE,53768,2025212
2000,MARYLAND,MD,"BROWNE, HARRY",LIBERTARIAN,FALSE,5310,2025212
2000,MARYLAND,MD,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,4248,2025212
2000,MARYLAND,MD,,OTHER,TRUE,1656,2025212
2000,MARYLAND,MD,OTHER,OTHER,FALSE,1477,2025212
2000,MARYLAND,MD,"PHILLIPS, HOWARD",OTHER,FALSE,918,2025212
2000,MASSACHUSETTS,MA,"GORE, AL",DEMOCRAT,FALSE,1616487,2733964
2000,MASSACHUSETTS,MA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,878502,2733964
2000,MASSACHUSETTS,MA,"NADER, RALPH",OTHER,FALSE,173564,2733964
2000,MASSACHUSETTS,MA,BLANK VOTE/SCATTERING,OTHER,FALSE,31022,2733964
2000,MASSACHUSETTS,MA,"BROWNE, HARRY",LIBERTARIAN,FALSE,16366,2733964
2000,MASSACHUSETTS,MA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,11149,2733964
2000,MASSACHUSETTS,MA,OTHER,OTHER,FALSE,3990,2733964
2000,MASSACHUSETTS,MA,"HAGELIN, JOHN",OTHER,FALSE,2884,2733964
2000,MICHIGAN,MI,"GORE, AL",DEMOCRAT,FALSE,2170418,4232501
2000,MICHIGAN,MI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1953139,4232501
2000,MICHIGAN,MI,"NADER, RALPH",OTHER,FALSE,84165,4232501
2000,MICHIGAN,MI,"BROWNE, HARRY",LIBERTARIAN,FALSE,16711,4232501
2000,MICHIGAN,MI,"PHILLIPS, HOWARD",OTHER,FALSE,3791,4232501
2000,MICHIGAN,MI,"HAGELIN, JOHN",OTHER,FALSE,2426,4232501
2000,MICHIGAN,MI,,OTHER,TRUE,1851,4232501
2000,MINNESOTA,MN,"GORE, AL",DEMOCRAT,FALSE,1168266,2438685
2000,MINNESOTA,MN,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1109659,2438685
2000,MINNESOTA,MN,"NADER, RALPH",OTHER,FALSE,126696,2438685
2000,MINNESOTA,MN,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,22166,2438685
2000,MINNESOTA,MN,"BROWNE, HARRY",LIBERTARIAN,FALSE,5282,2438685
2000,MINNESOTA,MN,"PHILLIPS, HOWARD",OTHER,FALSE,3272,2438685
2000,MINNESOTA,MN,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2294,2438685
2000,MINNESOTA,MN,"HARRIS, JAMES",OTHER,FALSE,1022,2438685
2000,MINNESOTA,MN,,OTHER,TRUE,28,2438685
2000,MISSISSIPPI,MS,"BUSH, GEORGE W.",REPUBLICAN,FALSE,572844,994184
2000,MISSISSIPPI,MS,"GORE, AL",DEMOCRAT,FALSE,404614,994184
2000,MISSISSIPPI,MS,,OTHER,FALSE,8735,994184
2000,MISSISSIPPI,MS,"PHILLIPS, HOWARD",OTHER,FALSE,3267,994184
2000,MISSISSIPPI,MS,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2265,994184
2000,MISSISSIPPI,MS,"BROWNE, HARRY",LIBERTARIAN,FALSE,2009,994184
2000,MISSISSIPPI,MS,"HAGELIN, JOHN",OTHER,FALSE,450,994184
2000,MISSOURI,MO,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1189924,2359892
2000,MISSOURI,MO,"GORE, AL",DEMOCRAT,FALSE,1111138,2359892
2000,MISSOURI,MO,"NADER, RALPH",OTHER,FALSE,38515,2359892
2000,MISSOURI,MO,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,9818,2359892
2000,MISSOURI,MO,"BROWNE, HARRY",LIBERTARIAN,FALSE,7436,2359892
2000,MISSOURI,MO,"PHILLIPS, HOWARD",OTHER,FALSE,1957,2359892
2000,MISSOURI,MO,"HAGELIN, JOHN",OTHER,FALSE,1104,2359892
2000,MONTANA,MT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,240178,410986
2000,MONTANA,MT,"GORE, AL",DEMOCRAT,FALSE,137126,410986
2000,MONTANA,MT,"NADER, RALPH",OTHER,FALSE,24437,410986
2000,MONTANA,MT,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,5697,410986
2000,MONTANA,MT,"BROWNE, HARRY",LIBERTARIAN,FALSE,1718,410986
2000,MONTANA,MT,"PHILLIPS, HOWARD",OTHER,FALSE,1155,410986
2000,MONTANA,MT,"HAGELIN, JOHN",OTHER,FALSE,675,410986
2000,NEBRASKA,NE,"BUSH, GEORGE W.",REPUBLICAN,FALSE,433862,697019
2000,NEBRASKA,NE,"GORE, AL",DEMOCRAT,FALSE,231780,697019
2000,NEBRASKA,NE,"NADER, RALPH",OTHER,FALSE,24540,697019
2000,NEBRASKA,NE,,OTHER,FALSE,4114,697019
2000,NEBRASKA,NE,"BROWNE, HARRY",LIBERTARIAN,FALSE,2245,697019
2000,NEBRASKA,NE,,OTHER,FALSE,478,697019
2000,NEVADA,NV,"BUSH, GEORGE W.",REPUBLICAN,FALSE,301575,609426
2000,NEVADA,NV,"GORE, AL",DEMOCRAT,FALSE,279978,609426
2000,NEVADA,NV,"NADER, RALPH",OTHER,FALSE,15008,609426
2000,NEVADA,NV,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,4747,609426
2000,NEVADA,NV,NONE OF THESE CANDIDATES,OTHER,FALSE,3315,609426
2000,NEVADA,NV,"BROWNE, HARRY",LIBERTARIAN,FALSE,3311,609426
2000,NEVADA,NV,"PHILLIPS, HOWARD",OTHER,FALSE,621,609426
2000,NEVADA,NV,"HAGELIN, JOHN",OTHER,FALSE,415,609426
2000,NEVADA,NV,BLANK VOTE,OTHER,FALSE,282,609426
2000,NEVADA,NV,OVER VOTE,OTHER,FALSE,174,609426
2000,NEW HAMPSHIRE,NH,"BUSH, GEORGE W.",REPUBLICAN,FALSE,273559,569081
2000,NEW HAMPSHIRE,NH,"GORE, AL",DEMOCRAT,FALSE,266348,569081
2000,NEW HAMPSHIRE,NH,"NADER, RALPH",OTHER,FALSE,22198,569081
2000,NEW HAMPSHIRE,NH,"BROWNE, HARRY",LIBERTARIAN,FALSE,2757,569081
2000,NEW HAMPSHIRE,NH,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2615,569081
2000,NEW HAMPSHIRE,NH,,OTHER,TRUE,1276,569081
2000,NEW HAMPSHIRE,NH,,OTHER,FALSE,328,569081
2000,NEW JERSEY,NJ,"GORE, AL",DEMOCRAT,FALSE,1788850,3187226
2000,NEW JERSEY,NJ,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1284173,3187226
2000,NEW JERSEY,NJ,,OTHER,FALSE,114203,3187226
2000,NEW MEXICO,NM,"GORE, AL",DEMOCRAT,FALSE,286783,598605
2000,NEW MEXICO,NM,"BUSH, GEORGE W.",REPUBLICAN,FALSE,286417,598605
2000,NEW MEXICO,NM,"NADER, RALPH",OTHER,FALSE,21251,598605
2000,NEW MEXICO,NM,"BROWNE, HARRY",LIBERTARIAN,FALSE,2058,598605
2000,NEW MEXICO,NM,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,1392,598605
2000,NEW MEXICO,NM,"HAGELIN, JOHN",OTHER,FALSE,361,598605
2000,NEW MEXICO,NM,"PHILLIPS, HOWARD",OTHER,FALSE,343,598605
2000,NEW YORK,NY,"GORE, AL",DEMOCRAT,FALSE,3942215,6960215
2000,NEW YORK,NY,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2258577,6960215
2000,NEW YORK,NY,"NADER, RALPH",OTHER,FALSE,244030,6960215
2000,NEW YORK,NY,"BUSH, GEORGE W.",OTHER,FALSE,144797,6960215
2000,NEW YORK,NY,BLANK VOTE/SCATTERING,OTHER,FALSE,138216,6960215
2000,NEW YORK,NY,"GORE, AL",OTHER,FALSE,88395,6960215
2000,NEW YORK,NY,"GORE, AL",OTHER,FALSE,77087,6960215
2000,NEW YORK,NY,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,25175,6960215
2000,NEW YORK,NY,"HAGELIN, JOHN",OTHER,FALSE,24361,6960215
2000,NEW YORK,NY,"BROWNE, HARRY",LIBERTARIAN,FALSE,7649,6960215
2000,NEW YORK,NY,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,6424,6960215
2000,NEW YORK,NY,"HARRIS, JAMES",OTHER,FALSE,1789,6960215
2000,NEW YORK,NY,"PHILLIPS, HOWARD",OTHER,FALSE,1498,6960215
2000,NEW YORK,NY,,OTHER,TRUE,2,6960215
2000,NORTH CAROLINA,NC,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1631163,2914990
2000,NORTH CAROLINA,NC,"GORE, AL",DEMOCRAT,FALSE,1257692,2914990
2000,NORTH CAROLINA,NC,"BROWNE, HARRY",LIBERTARIAN,FALSE,13891,2914990
2000,NORTH CAROLINA,NC,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,8874,2914990
2000,NORTH CAROLINA,NC,NOT DESIGNATED,OTHER,FALSE,3370,2914990
2000,NORTH DAKOTA,ND,"BUSH, GEORGE W.",REPUBLICAN,FALSE,174852,288256
2000,NORTH DAKOTA,ND,"GORE, AL",DEMOCRAT,FALSE,95284,288256
2000,NORTH DAKOTA,ND,,OTHER,FALSE,10459,288256
2000,NORTH DAKOTA,ND,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,7288,288256
2000,NORTH DAKOTA,ND,"PHILLIPS, HOWARD",OTHER,FALSE,373,288256
2000,OHIO,OH,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2350363,4701998
2000,OHIO,OH,"GORE, AL",DEMOCRAT,FALSE,2183628,4701998
2000,OHIO,OH,NOT DESIGNATED,OTHER,FALSE,148353,4701998
2000,OHIO,OH,"BROWNE, HARRY",LIBERTARIAN,FALSE,13473,4701998
2000,OHIO,OH,"HAGELIN, JOHN",OTHER,FALSE,6181,4701998
2000,OKLAHOMA,OK,"BUSH, GEORGE W.",REPUBLICAN,FALSE,744337,1234229
2000,OKLAHOMA,OK,"GORE, AL",DEMOCRAT,FALSE,474276,1234229
2000,OKLAHOMA,OK,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,9014,1234229
2000,OKLAHOMA,OK,"BROWNE, HARRY",LIBERTARIAN,FALSE,6602,1234229
2000,OREGON,OR,"GORE, AL",DEMOCRAT,FALSE,720342,1533950
2000,OREGON,OR,"BUSH, GEORGE W.",REPUBLICAN,FALSE,713577,1533950
2000,OREGON,OR,"NADER, RALPH",OTHER,FALSE,77357,1533950
2000,OREGON,OR,"BROWNE, HARRY",LIBERTARIAN,FALSE,7447,1533950
2000,OREGON,OR,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,7063,1533950
2000,OREGON,OR,OTHER,OTHER,FALSE,3401,1533950
2000,OREGON,OR,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2574,1533950
2000,OREGON,OR,"PHILLIPS, HOWARD",OTHER,FALSE,2189,1533950
2000,PENNSYLVANIA,PA,"GORE, AL",DEMOCRAT,FALSE,2485967,4912185
2000,PENNSYLVANIA,PA,"BUSH, GEORGE W.",REPUBLICAN,FALSE,2281127,4912185
2000,PENNSYLVANIA,PA,"NADER, RALPH",OTHER,FALSE,103392,4912185
2000,PENNSYLVANIA,PA,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,16023,4912185
2000,PENNSYLVANIA,PA,"PHILLIPS, HOWARD",OTHER,FALSE,14428,4912185
2000,PENNSYLVANIA,PA,"BROWNE, HARRY",LIBERTARIAN,FALSE,11248,4912185
2000,RHODE ISLAND,RI,"GORE, AL",DEMOCRAT,FALSE,249508,409112
2000,RHODE ISLAND,RI,"BUSH, GEORGE W.",REPUBLICAN,FALSE,130555,409112
2000,RHODE ISLAND,RI,"NADER, RALPH",OTHER,FALSE,25052,409112
2000,RHODE ISLAND,RI,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,2273,409112
2000,RHODE ISLAND,RI,"BROWNE, HARRY",LIBERTARIAN,FALSE,742,409112
2000,RHODE ISLAND,RI,,OTHER,TRUE,329,409112
2000,RHODE ISLAND,RI,"HAGELIN, JOHN",OTHER,FALSE,271,409112
2000,RHODE ISLAND,RI,"MOOREHEAD, MONICA",OTHER,FALSE,199,409112
2000,RHODE ISLAND,RI,"PHILLIPS, HOWARD",OTHER,FALSE,97,409112
2000,RHODE ISLAND,RI,,OTHER,FALSE,52,409112
2000,RHODE ISLAND,RI,,OTHER,FALSE,34,409112
2000,SOUTH CAROLINA,SC,"BUSH, GEORGE W.",REPUBLICAN,FALSE,786892,1383902
2000,SOUTH CAROLINA,SC,"GORE, AL",DEMOCRAT,FALSE,566037,1383902
2000,SOUTH CAROLINA,SC,"NADER, RALPH",OTHER,FALSE,20279,1383902
2000,SOUTH CAROLINA,SC,"BROWNE, HARRY",LIBERTARIAN,FALSE,4760,1383902
2000,SOUTH CAROLINA,SC,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,3309,1383902
2000,SOUTH CAROLINA,SC,,OTHER,FALSE,1682,1383902
2000,SOUTH CAROLINA,SC,"HAGELIN, JOHN",OTHER,FALSE,943,1383902
2000,SOUTH DAKOTA,SD,"BUSH, GEORGE W.",REPUBLICAN,FALSE,190700,316269
2000,SOUTH DAKOTA,SD,"GORE, AL",DEMOCRAT,FALSE,118804,316269
2000,SOUTH DAKOTA,SD,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,3322,316269
2000,SOUTH DAKOTA,SD,"PHILLIPS, HOWARD",OTHER,FALSE,1781,316269
2000,SOUTH DAKOTA,SD,"BROWNE, HARRY",LIBERTARIAN,FALSE,1662,316269
2000,TENNESSEE,TN,"BUSH, GEORGE W.",REPUBLICAN,FALSE,1061949,2076181
2000,TENNESSEE,TN,"GORE, AL",DEMOCRAT,FALSE,981720,2076181
2000,TENNESSEE,TN,,OTHER,FALSE,32084,2076181
2000,TENNESSEE,TN,,OTHER,TRUE,428,2076181
2000,TEXAS,TX,"BUSH, GEORGE W.",REPUBLICAN,FALSE,3799639,6407637
2000,TEXAS,TX,"GORE, AL",DEMOCRAT,FALSE,2433746,6407637
2000,TEXAS,TX,"NADER, RALPH",OTHER,FALSE,137994,6407637
2000,TEXAS,TX,"BROWNE, HARRY",LIBERTARIAN,FALSE,23160,6407637
2000,TEXAS,TX,,OTHER,FALSE,12394,6407637
2000,TEXAS,TX,,OTHER,TRUE,704,6407637
2000,UTAH,UT,"BUSH, GEORGE W.",REPUBLICAN,FALSE,515096,770754
2000,UTAH,UT,"GORE, AL",DEMOCRAT,FALSE,203053,770754
2000,UTAH,UT,"NADER, RALPH",OTHER,FALSE,35850,770754
2000,UTAH,UT,"BUCHANAN, PATRICK """"PAT""""",OTHER,FALSE,9319,770754
2000,UTAH,UT,"BROWNE, HARRY",LIBERTARIAN,FALSE,3616,770754
